facility_name,mfl_code,support_period,programs,mechanism_name,attribution_id
Mungwa Dispensary,15252,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Cheplelabei Dispensary,17239,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kaplamai Health Centre,14734,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Maili Saba Dispensary,20002,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
KRICH DISPENSARY,20730,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tambach Sub-County Hospital,15703,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Burnt Forest Catholic Dispensary,14274,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Cherangany Nursing Home,14380,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Emc Kimumu Dispensary,16349,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Losam Dispensary,16369,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kabiemit Dispensary (Keiyo),14617,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kipsaos Dispensary,14911,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Setano Dispensary,15555,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kamolo Dispensary,17242,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepsaita Dispensary,14358,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Poole Dispensary,15467,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapteldet Dispensary,19872,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Goseta Dispensary,14532,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Cheptya Dispensary,20327,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
St Mary's Kapsoya Dispensary,15655,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Pacific Medical Clinic,18318,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Muskut Health Centre,15260,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kangoletiang Dispensary,16373,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chomei Medical Clinic,17418,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Wakor Dispensary,17045,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sego Dispensary,15538,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
St Ladislaus Dispensary,16345,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
GK Remand Prisons Dispensary (Trans Nzoia West),14528,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kondabilet Health Centre,14984,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Leseru Trinity Hospital,20164,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Appex Health Care Services,21136,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Keringet Health Centre,14837,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Musibiriri Dispensary,16486,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Ugua Pole Clinic,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Ngenyilel Dispensary,15344,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tuturung Dispensary,15756,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepturnguny Dispensary,16701,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
GK Prisons Dispensary (Kapenguria),14520,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kobos Health Centre,14958,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kamasia Health Centre,14670,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kongelai,2036,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sirimba Dispensary,16129,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kamenjo Dispensary,15917,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Barakeiywo Dispensary,17360,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
St Mary's Health Unit Chelelemuk,16140,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Mosoriot Sub County Hospital,15229,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Maridadi RCEA Medical Centre,15131,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
St Michael Dispensary,15658,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Matharu Dispensary,15154,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kimnai Dispensary,14874,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Lelboinet Health Centre (Keiyo),15019,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Makutano (PCEA) Medical Clinic (Trans Nzoia East),15458,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Osorongai Dispensary,15449,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tunyo Dispensary,15752,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepkorio Health Centre,14346,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kasei Dispensary,14807,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapletingi Dispensary,16674,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Bujumba Dispensary,15816,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chechan Dispensary,14305,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tuiyoluk Dispensary,17873,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepkechir Dispensary,14336,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chemalal Dispensary,14285,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapenguria District Hospital,14701,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chukura Dispensary,14390,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Yatoi Dispensary,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Aboloi Dispensary,15789,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kamketo Dispensary,16375,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Biribiriet Dispensary,14257,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Marura Medical Centre-Eldoret,20880,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepkigen Dispensary,14341,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapyego Health Centre,14798,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Bulwani Dispensary,15822,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Baraka Medical Clinic (Pokot Central),14229,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapchemuta dispensary,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapchebau Dispensary,14691,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Bible Faith Church Medical Services Dispensary,14221,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Khunyangu Sub-District Hospital,15939,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sikarira Dispensary,16485,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
NYS Dispensary (Keiyo),15378,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Uhuru Dispensary,15759,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tegego Dispensary,15715,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Mediheal Hospital,15167,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Jehova Rapha Medical Clinic,14594,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Cheramei Dispensary,14377,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
ST. Jude Thaddeus,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Ziwa Sub-District Hospital,15788,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Teso District Hospital,16150,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Muyengwet Dispensary,15264,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kimuri Dispensary,17416,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sekerr Dispensary,15542,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kisera Dispensary,20675,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Elgeyo Boader Dispensary,14437,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sosiani Health Centre,15616,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
MURKWIJIT DISPENSARY,20055,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Shekinah Medical Clinic,17569,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tot Sub-county hospital,15738,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kipkeikei Dispensary,14895,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepkemel Dispensary,14337,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Koshok Dispensary,17073,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Equator Clinic,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Khaoya Dispensary,15933,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kaibos Dipensary,14641,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Ainabkoi (RCEA) Health Centre,16350,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapsitwet Dispensary,14762,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Korongoi Dispensary,14992,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sumbeiywet Dispensary,15683,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Merewet Dispensary,15177,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Busieso Dispensary,18208,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapsowar (AIC) Hospital,14767,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kishaunet,17160,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kipkundul Dispensary,18186,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Turbo Health Centre,15753,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Ortum Hospital,15446,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kitum Dispensary,18216,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kabetwa Health Centre,14612,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Muungano Dispensary,19751,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Mukhobola Health Centre,16029,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Cheptantan Dispensary,19750,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Mobet Dispensary,15191,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Burnt Forest Rhdc (Eldoret East),16347,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Cheptigit Dispensary,17830,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kocholwo S.CHospital,14961,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Komba Belio Dispensary Kiptabus,21068,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kitale County refferal Hospital,14947,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Burinda Dispensary,15830,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Amakuriat Dispensary,14198,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Uasin Gishu District Hospital,15758,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chebon Medical Clinic,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Alale (AIC) Health Centre,14196,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapkei Dispensary,16354,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Turesia Dispensary,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Nzoia Dispensary (Trans Nzoia East),15381,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Nyang'aita Dispensary,20315,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tamough Health Centre,15705,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Cheplaske Dispensary (Moiben),15354,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kesses Health Centre,14841,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Railways Dispensary,15478,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kaisagat Health Centre,14646,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tugumoi Dispensary,16333,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chesta Dispensary,14387,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapsowar Dispensary,14768,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Lomut Dispensary,15073,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Koitugum Dispensary,14969,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kalemrekai Dispensary,20365,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
St Andrews Medical Clinic,18980,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Murgusi Dispensary,15255,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Katuiyo Dispensary,14819,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Webuye Surgical,16163,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Talau Dispensary,20058,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Ziwa SDA,17220,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kipkabus Health Centre,14893,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kibigos Dispensary,14850,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Jemunada Dispensary,14595,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Namusala Community Dispensary,21059,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sondany Dispensary,15609,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Nekeki Clinic (Hbc),15332,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Mary Immaculate Dispensary (Eldoret East),15147,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Miskwony Dispensary,15189,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kamulat Clinic (Ndabarnach),14883,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sangurur Dispensary,15530,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chesupet Dispensary,17047,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kolanya Salavation Army Dispensary,15953,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Ptoyo Dipensary,15473,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Jamii Clinical Services,14590,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sikhendu Medical Clinic,15569,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Katee Dispensary,14816,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kipsoen Dispensary,17283,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kisor Dispensary,14945,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Namanjalala Dispensary,17994,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepnyal GOK Dispensary,20366,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Karuna Dispensary,14804,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Bindura Dispensary,16338,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Plateau Hospital,15464,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kiplobotwo Dispensary,17299,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kaptalamwa Health Centre,14774,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Cengalo Dispensary,14283,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Leberio Dispensary,17361,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chembulet Health Centre,14317,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chemses Dispensary,18584,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Bungwet Dispensary,14272,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Bikeke Health Centre,16361,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Simotwo Dispensary (Eldoret East),15577,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Busibwabo Dispensary,15835,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tangasir Dispensary,15706,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sina Dispensary,15580,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Ngechek Dispensary,15342,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Gitwamba Health Centre,14512,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chesongoch Sub-District Hospital,14386,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sugoi A Dispensary,17331,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tulwet Health Centre,15747,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapchelal Health Centre,14692,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Agakhan Medical Centre-Busia,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kaptagat Forest Dispensary,14773,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
New Busia Maternity & Nursing Home,16080,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Moi Teaching Refferal Hospital,15204,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chesunet Dispensary,17358,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Lemoru Trinity,19116,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
kamuriai Gok Dispensary,21024,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kadokony Dispensary,17186,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Neela Community Dispensary,21060,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Empough Dispensary,14444,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Butula Mission Health Centre,15838,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kayanet Clinic,16340,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kaprobu Dispensary,21551,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Matira Dispensary,15155,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chesoi Health Centre,14385,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Bukalama Dispensary,17156,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepkanga Health Centre,14335,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Marich Dispensary,15130,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tenden Dispensary,15716,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Cherangan Dispensary,14378,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Anin Dispensary,14206,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepkerer Dispensary,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Mogil Health Centre,15193,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Sisiya Dispensary,15595,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kipkabus Forest Dispensary,14892,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kalyet Clinic (Wareng),16346,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Eldoret Hospital,14435,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapkata Dispensary,14705,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kaplenge Dispensary,14739,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Segero Dispensary,15537,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapkoris Dispensary,17152,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Nasolot Dispensary,15314,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chegilet Health Centre,14306,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Patrician Dispensary,16343,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Soy Health Centre,15623,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
St. Veronicah Clinic,17413,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Adurkoit Dispensary,14185,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Bwaliro Dispensary,15840,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Mitume Dispensary,18752,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Crystal Cottage Hospital (kiminini),20954,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepkopegh Dipensary,14342,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kapkoi Health Centre,14721,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Cedar Associate Clinic,14280,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chepkoilel Campus Dispensary,14343,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Lemoru Ngeny Dispensary,15025,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Naivasha Beyond Zero Mobile Clinic,21056,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Mokoyon Dispensary,17042,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Ash Community Clinic,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Iten County Referral Hospital,14586,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Chemworor Health Centre,14327,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Top Station Dispensary,15734,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Nyaru Dispensary,15374,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tiinei Dispensary,16368,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Langas RCEA,15011,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Serewo Health Centre,15551,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tapach Dispensary,15708,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Masendebale Dispensary,17157,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Kaptum Keiyo Dispensary,,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Annet Dispensary,16323,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Nasewa Health Centre,16074,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Ikonzo Model Health Centre,17165,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
P O M Dipensary,15454,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Tugen Estate Dispensary,15741,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Mihuu Dispensary,16016,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Saboti Sub-District Hospital,15508,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
St Freda's Cottage Hospital,15641,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
Dry's Dispensary,17063,"Q1, Q2","FPRH,MCH,Nutrition,Training",AMPATH Plus,290959
